idx;id;sci_name;com_name;class;order
4337;15037;Rhodostethia rosea;Ross's Gull;Aves;Charadriiformes
4338;15045;Rhopophilus pekinensis;Beijing Babbler;Aves;Passeriformes
4339;15047;Rhopospina fruticeti;Mourning Sierra Finch;Aves;Passeriformes
4340;15054;Rhynchophanes mccownii;Thick-billed Longspur;Aves;Passeriformes
4341;15055;Rhynchopsitta pachyrhyncha;Thick-billed Parrot;Aves;Psittaciformes
4342;15061;Rhynchostruthus percivali;Arabian Golden-winged Grosbeak;Aves;Passeriformes
4343;15064;Rhynchotus rufescens;Red-winged Tinamou;Aves;Tinamiformes
4344;15069;Rhyticeros plicatus;Blyth's Hornbill;Aves;Bucerotiformes
4345;15071;Rhyticeros undulatus;Wreathed Hornbill;Aves;Bucerotiformes
4346;15074;Rhytipterna simplex;Greyish Mourner;Aves;Passeriformes
4347;15079;Riccordia ricordii;Cuban Emerald;Aves;Apodiformes
4348;15081;Ridgwayia pinicola;Aztec Thrush;Aves;Passeriformes
4349;15083;Riparia chinensis;Grey-throated Martin;Aves;Passeriformes
4350;15085;Riparia paludicola;Brown-throated Martin;Aves;Passeriformes
4351;15086;Riparia diluta;Pale Martin;Aves;Passeriformes
4352;15087;Riparia riparia;Sand Martin;Aves;Passeriformes
4353;15089;Rissa brevirostris;Red-legged Kittiwake;Aves;Charadriiformes
4354;15090;Rissa tridactyla;Black-legged Kittiwake;Aves;Charadriiformes
4355;15100;Rollandia rolland;White-tufted Grebe;Aves;Podicipediformes
4356;15107;Rostratula benghalensis;Greater Painted-snipe;Aves;Charadriiformes
4357;15108;Rostrhamus sociabilis;Snail Kite;Aves;Accipitriformes
4358;15109;Rougetius rougetii;Rouget's Rail;Aves;Gruiformes
4359;15110;Rousettus aegyptiacus;Rousettus aegyptiacus;Mammalia;Chiroptera
4360;15113;Rubigula erythropthalmos;Spectacled Bulbul;Aves;Passeriformes
4361;15127;Rupicapra rupicapra;Rupicapra rupicapra;Mammalia;Artiodactyla
4362;15130;Rupornis magnirostris;Roadside Hawk;Aves;Accipitriformes
4363;15132;Rusa unicolor;Sambar;Mammalia;Artiodactyla
4364;15136;Ruspolia nitidula;Ruspolia nitidula;Insecta;Orthoptera
4365;15139;Rynchops flavirostris;African Skimmer;Aves;Charadriiformes
4366;15140;Rynchops niger;Black Skimmer;Aves;Charadriiformes
4367;15145;Saccopteryx bilineata;greater sac-winged bat;Mammalia;Chiroptera
4368;15146;Saccopteryx leptura;lesser sac-winged bat;Mammalia;Chiroptera
4369;15154;Sagittarius serpentarius;Secretarybird;Aves;Accipitriformes
4370;15160;Saguinus leucopus;silvery-brown bare-face tamarin;Mammalia;Primates
4371;15161;Saguinus midas;Midas tamarin;Mammalia;Primates
4372;15164;Saguinus oedipus;cotton-top tamarin;Mammalia;Primates
4373;15170;Saimiri sciureus;common squirrel monkey;Mammalia;Primates
4374;15174;Sakesphorus canadensis;Black-crested Antshrike;Aves;Passeriformes
4375;15175;Sakesphorus luctuosus;Glossy Antshrike;Aves;Passeriformes
4376;15182;Salpinctes obsoletus;Rock Wren;Aves;Passeriformes
4377;15186;Saltator atriceps;Black-headed Saltator;Aves;Passeriformes
4378;15188;Saltator aurantiirostris;Golden-billed Saltator;Aves;Passeriformes
4379;15190;Saltator coerulescens;Bluish-grey Saltator;Aves;Passeriformes
4380;15192;Saltator grandis;Cinnamon-bellied Saltator;Aves;Passeriformes
4381;15193;Saltator grossus;Slate-colored Grosbeak;Aves;Passeriformes
4382;15195;Saltator maximus;Buff-throated Saltator;Aves;Passeriformes
4383;15197;Saltator olivascens;Olive-grey Saltator;Aves;Passeriformes
4384;15199;Saltator similis;Green-winged Saltator;Aves;Passeriformes
4385;15201;Saltatricula atricollis;Black-throated Saltator;Aves;Passeriformes
4386;15202;Saltatricula multicolor;Many-colored Chaco Finch;Aves;Passeriformes
4387;15224;Sarcops calvus;Coleto;Aves;Passeriformes
4388;15231;Sarkidiornis melanotos;Knob-billed Duck;Aves;Anseriformes
4389;15236;Sarothrura elegans;Buff-spotted Flufftail;Aves;Gruiformes
4390;15239;Sarothrura pulchra;White-spotted Flufftail;Aves;Gruiformes
4391;15240;Sarothrura rufa;Red-chested Flufftail;Aves;Gruiformes
4392;15243;Verreauxia africana;African Piculet;Aves;Piciformes
4393;15245;Sasia ochracea;White-browed Piculet;Aves;Piciformes
4394;15248;Satrapa icterophrys;Yellow-browed Tyrant;Aves;Passeriformes
4395;15249;Saucerottia beryllina;Berylline Hummingbird;Aves;Apodiformes
4396;15253;Saucerottia cyanocephala;Azure-crowned Hummingbird;Aves;Apodiformes
4397;15264;Saxicola caprata;Pied Bush Chat;Aves;Passeriformes
4398;15265;Saxicola dacotiae;Canary Islands Stonechat;Aves;Passeriformes
4399;15266;Saxicola ferreus;Grey Bush Chat;Aves;Passeriformes
4400;15268;Saxicola insignis;White-throated Bush Chat;Aves;Passeriformes
4401;15270;Saxicola leucurus;White-tailed Stonechat;Aves;Passeriformes
4402;15272;Saxicola maurus;Siberian Stonechat;Aves;Passeriformes
4403;15273;Saxicola rubetra;Whinchat;Aves;Passeriformes
4404;15274;Saxicola rubicola;European Stonechat;Aves;Passeriformes
4405;15276;Saxicola stejnegeri;Amur Stonechat;Aves;Passeriformes
4406;15278;Saxicola torquatus;African Stonechat;Aves;Passeriformes
4407;15280;Sayornis nigricans;Black Phoebe;Aves;Passeriformes
4408;15281;Sayornis phoebe;Eastern Phoebe;Aves;Passeriformes
4409;15282;Sayornis saya;Say's Phoebe;Aves;Passeriformes
4410;15288;Scaphiopus couchii;Couch's Spadefoot;Amphibia;Anura
4411;15307;Scelorchilus rubecula;Chucao Tapaculo;Aves;Passeriformes
4412;15316;Schiffornis turdina;Brown-winged Schiffornis;Aves;Passeriformes
4413;15318;Schiffornis virescens;Greenish Schiffornis;Aves;Passeriformes
4414;15319;Schismaderma carens;Schismaderma carens;Amphibia;Anura
4415;15323;Schistochlamys melanopis;Black-faced Tanager;Aves;Passeriformes
4416;15324;Schistochlamys ruficapillus;Cinnamon Tanager;Aves;Passeriformes
4417;15326;Schistolais leucopogon;White-chinned Prinia;Aves;Passeriformes
4418;15328;Schoeniophylax phryganophilus;Chotoy Spinetail;Aves;Passeriformes
4419;15329;Schoutedenapus myoptilus;Scarce Swift;Aves;Apodiformes
4420;15353;Scinax fuscomarginatus;Scinax fuscomarginatus;Amphibia;Anura
4421;15354;Scinax fuscovarius;Scinax fuscovarius;Amphibia;Anura
4422;15355;Scinax garbei;Scinax garbei;Amphibia;Anura
4423;15356;Scinax granulatus;Scinax granulatus;Amphibia;Anura
4424;15361;Scinax nasicus;Scinax nasicus;Amphibia;Anura
4425;15362;Scinax nebulosus;Scinax nebulosus;Amphibia;Anura
4426;15365;Scinax perereca;Scinax perereca;Amphibia;Anura
4427;15369;Scinax ruber;Red Snouted Treefrog;Amphibia;Anura
4428;15371;Scinax squalirostris;Scinax squalirostris;Amphibia;Anura
4429;15372;Scinax staufferi;Scinax staufferi;Amphibia;Anura
4430;15374;Scinax tymbamirim;Scinax tymbamirim;Amphibia;Anura
4431;15388;Sciurus anomalus;Sciurus anomalus;Mammalia;Rodentia
4432;15390;Sciurus aureogaster;Mexican gray squirrel;Mammalia;Rodentia
4433;15391;Sciurus brasiliensis;Brazilian Squirrel;Mammalia;Rodentia
4434;15392;Sciurus carolinensis;eastern gray squirrel;Mammalia;Rodentia
4435;15395;Sciurus granatensis;red-tailed squirrel;Mammalia;Rodentia
4436;15396;Sciurus griseus;western gray squirrel;Mammalia;Rodentia
4437;15398;Sciurus niger;eastern fox squirrel;Mammalia;Rodentia
4438;15399;Sciurus spadiceus;southern Amazon red squirrel;Mammalia;Rodentia
4439;15401;Sciurus variegatoides;variegated squirrel;Mammalia;Rodentia
4440;15402;Sciurus vulgaris;Sciurus vulgaris;Mammalia;Rodentia
4441;15403;Sciurus yucatanensis;Sciurus yucatanensis;Mammalia;Rodentia
4442;15405;Sclateria naevia;Silvered Antbird;Aves;Passeriformes
4443;15407;Sclerophrys capensis;Sclerophrys capensis;Amphibia;Anura
4444;15408;Sclerophrys garmani;Sclerophrys garmani;Amphibia;Anura
4445;15410;Sclerophrys gutturalis;Sclerophrys gutturalis;Amphibia;Anura
4446;15416;Sclerophrys pusilla;Sclerophrys pusilla;Amphibia;Anura
4447;15419;Scleroptila afra;Grey-winged Francolin;Aves;Galliformes
4448;15425;Scleroptila shelleyi;Shelley's Francolin;Aves;Galliformes
4449;15436;Scolopax minor;American Woodcock;Aves;Charadriiformes
4450;15440;Scolopax rusticola;Eurasian Woodcock;Aves;Charadriiformes
4451;15442;Scopus umbretta;Hamerkop;Aves;Pelecaniformes
4452;15444;Scotocerca inquieta;Streaked Scrub Warbler;Aves;Passeriformes
4453;15447;Scotopelia peli;Pel's Fishing Owl;Aves;Strigiformes
4454;15455;Scudderia furcata;Fork-tailed Bush Katydid;Insecta;Orthoptera
4455;15457;Scudderia pistillata;broad-winged bush katydid;Insecta;Orthoptera
4456;15485;Scytalopus magellanicus;Magellanic Tapaculo;Aves;Passeriformes
4457;15510;Scythrops novaehollandiae;Channel-billed Cuckoo;Aves;Cuculiformes
4458;15513;Seiurus aurocapilla;Ovenbird;Aves;Passeriformes
4459;15516;Selasphorus calliope;Calliope Hummingbird;Aves;Apodiformes
4460;15520;Selasphorus platycercus;Broad-tailed Hummingbird;Aves;Apodiformes
4461;15521;Selasphorus rufus;Rufous Hummingbird;Aves;Apodiformes
4462;15522;Selasphorus sasin;Allen's Hummingbird;Aves;Apodiformes
4463;15526;Selenidera gouldii;Gould's Toucanet;Aves;Piciformes
4464;15530;Selenidera reinwardtii;Golden-collared Toucanet;Aves;Piciformes
4465;15536;Semnodactylus wealii;Semnodactylus wealii;Amphibia;Anura
4466;15549;Sephanoides sephaniodes;Green-backed Firecrown;Aves;Apodiformes
4467;15555;Sericornis frontalis;White-browed Scrubwren;Aves;Passeriformes
4468;15567;Serilophus lunatus;Silver-breasted Broadbill;Aves;Passeriformes
4469;15569;Serinus alario;Black-headed Canary;Aves;Passeriformes
4470;15570;Serinus canaria;Atlantic Canary;Aves;Passeriformes
4471;15571;Serinus canicollis;Cape Canary;Aves;Passeriformes
4472;15572;Serinus flavivertex;Yellow-crowned Canary;Aves;Passeriformes
4473;15573;Serinus nigriceps;Ethiopian Siskin;Aves;Passeriformes
4474;15574;Serinus pusillus;Red-fronted Serin;Aves;Passeriformes
4475;15575;Serinus serinus;European Serin;Aves;Passeriformes
4476;15576;Serinus syriacus;Syrian Serin;Aves;Passeriformes
4477;15578;Serpophaga griseicapilla;Straneck's Tyrannulet;Aves;Passeriformes
4478;15581;Serpophaga nigricans;Sooty Tyrannulet;Aves;Passeriformes
4479;15582;Serpophaga subcristata;White-crested Tyrannulet;Aves;Passeriformes
4480;15587;Setopagis parvula;Little Nightjar;Aves;Caprimulgiformes
4481;15612;Setophaga petechia;Mangrove Warbler;Aves;Passeriformes
4482;15590;Setophaga americana;Northern Parula;Aves;Passeriformes
4483;15593;Setophaga caerulescens;Black-throated Blue Warbler;Aves;Passeriformes
4484;15594;Setophaga castanea;Bay-breasted Warbler;Aves;Passeriformes
4485;15595;Setophaga cerulea;Cerulean Warbler;Aves;Passeriformes
4486;15596;Setophaga chrysoparia;Golden-cheeked Warbler;Aves;Passeriformes
4487;15597;Setophaga citrina;Hooded Warbler;Aves;Passeriformes
4488;15598;Setophaga coronata;Myrtle Warbler;Aves;Passeriformes
4489;15600;Setophaga discolor;Prairie Warbler;Aves;Passeriformes
4490;15601;Setophaga dominica;Yellow-throated Warbler;Aves;Passeriformes
4491;15602;Setophaga flavescens;Bahama Warbler;Aves;Passeriformes
4492;15603;Setophaga fusca;Blackburnian Warbler;Aves;Passeriformes
4493;15605;Setophaga graciae;Grace's Warbler;Aves;Passeriformes
4494;15606;Setophaga kirtlandii;Kirtland's Warbler;Aves;Passeriformes
4495;15607;Setophaga magnolia;Magnolia Warbler;Aves;Passeriformes
4496;15608;Setophaga nigrescens;Black-throated Grey Warbler;Aves;Passeriformes
4497;15609;Setophaga occidentalis;Hermit Warbler;Aves;Passeriformes
4498;15610;Setophaga palmarum;Palm Warbler;Aves;Passeriformes
4499;15611;Setophaga pensylvanica;Chestnut-sided Warbler;Aves;Passeriformes
4500;15589;Setophaga aestiva;American Yellow Warbler;Aves;Passeriformes
4501;15614;Setophaga pinus;Pine Warbler;Aves;Passeriformes
4502;15615;Setophaga pitiayumi;Tropical Parula;Aves;Passeriformes
4503;15616;Setophaga pityophila;Olive-capped Warbler;Aves;Passeriformes
4504;15618;Setophaga ruticilla;American Redstart;Aves;Passeriformes
4505;15619;Setophaga striata;Blackpoll Warbler;Aves;Passeriformes
4506;15621;Setophaga tigrina;Cape May Warbler;Aves;Passeriformes
4507;15622;Setophaga townsendi;Townsend's Warbler;Aves;Passeriformes
4508;15623;Setophaga virens;Black-throated Green Warbler;Aves;Passeriformes
4509;15638;Sialia currucoides;Mountain Bluebird;Aves;Passeriformes
4510;15639;Sialia mexicana;Western Bluebird;Aves;Passeriformes
4511;15640;Sialia sialis;Eastern Bluebird;Aves;Passeriformes
4512;15641;Sicalis auriventris;Greater Yellow Finch;Aves;Passeriformes
4513;15644;Sicalis flaveola;Saffron Finch;Aves;Passeriformes
4514;15645;Sicalis lebruni;Patagonian Yellow Finch;Aves;Passeriformes
4515;15648;Sicalis luteola;Grassland Yellow Finch;Aves;Passeriformes
4516;15662;Suthora alphonsiana;Ashy-throated Parrotbill;Aves;Passeriformes
4517;15685;Sirystes sibilator;Sibilant Sirystes;Aves;Passeriformes
4518;15690;Sitta arctica;Siberian Nuthatch;Aves;Passeriformes
4519;15692;Sitta canadensis;Red-breasted Nuthatch;Aves;Passeriformes
4520;15693;Sitta carolinensis;White-breasted Nuthatch;Aves;Passeriformes
4521;15694;Sitta cashmirensis;Kashmir Nuthatch;Aves;Passeriformes
4522;15696;Sitta cinnamoventris;Chestnut-bellied Nuthatch;Aves;Passeriformes
4523;15697;Sitta europaea;Eurasian Nuthatch;Aves;Passeriformes
4524;15699;Sitta frontalis;Velvet-fronted Nuthatch;Aves;Passeriformes
4525;15700;Sitta himalayensis;White-tailed Nuthatch;Aves;Passeriformes
4526;15702;Sitta krueperi;Krüper's Nuthatch;Aves;Passeriformes
4527;15703;Sitta ledanti;Algerian Nuthatch;Aves;Passeriformes
4528;15704;Sitta leucopsis;White-cheeked Nuthatch;Aves;Passeriformes
4529;15706;Sitta nagaensis;Chestnut-vented Nuthatch;Aves;Passeriformes
4530;15708;Sitta neumayer;Western Rock Nuthatch;Aves;Passeriformes
4531;15711;Sitta pusilla;Brown-headed Nuthatch;Aves;Passeriformes
4532;15712;Sitta pygmaea;Pygmy Nuthatch;Aves;Passeriformes
4533;15714;Sitta tephronota;Eastern Rock Nuthatch;Aves;Passeriformes
4534;15716;Sitta villosa;Chinese Nuthatch;Aves;Passeriformes
4535;15717;Sitta whiteheadi;Corsican Nuthatch;Aves;Passeriformes
4536;15719;Sittasomus griseicapillus;Olivaceous Woodcreeper;Aves;Passeriformes
4537;15721;Smicrornis brevirostris;Weebill;Aves;Passeriformes
4538;15722;Smilisca baudinii;Mexican Smilisca;Amphibia;Anura
4539;15726;Smilisca phaeota;Smilisca phaeota;Amphibia;Anura
4540;15730;Smithornis capensis;African Broadbill;Aves;Passeriformes
4541;15731;Smithornis rufolateralis;Rufous-sided Broadbill;Aves;Passeriformes
4542;15732;Smithornis sharpei;Grey-headed Broadbill;Aves;Passeriformes
4543;15739;Somateria fischeri;Spectacled Eider;Aves;Anseriformes
4544;15740;Somateria mollissima;Common Eider;Aves;Anseriformes
4545;15741;Somateria spectabilis;King Eider;Aves;Anseriformes
4546;15746;Sorex araneus;Sorex araneus;Mammalia;Soricomorpha
4547;15754;Spatula discors;Blue-winged Teal;Aves;Anseriformes
4548;15755;Spatula puna;Puna Teal;Aves;Anseriformes
4549;15756;Spatula rhynchotis;Australasian Shoveler;Aves;Anseriformes
4550;15757;Spatula versicolor;Silver Teal;Aves;Anseriformes
4551;15760;Spea intermontana;Great Basin Spadefoot;Amphibia;Anura
4552;15761;Spea multiplicata;Mexican Spadefoot;Amphibia;Anura
4553;15763;Speculanas specularis;Bronze-winged Duck;Aves;Anseriformes
4554;15764;Speculipastor bicolor;Magpie Starling;Aves;Passeriformes
4555;15775;Spermophaga haematina;Western Bluebill;Aves;Passeriformes
4556;15783;Spermophilus citellus;Spermophilus citellus;Mammalia;Rodentia
4557;15812;Sphecotheres vieilloti;Australasian Figbird;Aves;Passeriformes
4558;15814;Spheniscus demersus;African Penguin;Aves;Sphenisciformes
4559;15816;Spheniscus magellanicus;Magellanic Penguin;Aves;Sphenisciformes
4560;15820;Sphenoeacus afer;Cape Grassbird;Aves;Passeriformes
4561;15840;Sphyrapicus nuchalis;Red-naped Sapsucker;Aves;Piciformes
4562;15841;Sphyrapicus ruber;Red-breasted Sapsucker;Aves;Piciformes
4563;15842;Sphyrapicus thyroideus;Williamson's Sapsucker;Aves;Piciformes
4564;15843;Sphyrapicus varius;Yellow-bellied Sapsucker;Aves;Piciformes
4565;15847;Spilopelia chinensis;Spotted Dove;Aves;Columbiformes
4566;15849;Spilopelia senegalensis;Laughing Dove;Aves;Columbiformes
4567;15851;Spiloptila clamans;Cricket Warbler;Aves;Passeriformes
4568;15852;Spilornis cheela;Crested Serpent Eagle;Aves;Accipitriformes
4569;15861;Spindalis zena;Western Spindalis;Aves;Passeriformes
4570;15865;Spinus barbatus;Black-chinned Siskin;Aves;Passeriformes
4571;15868;Spinus lawrencei;Lawrence's Goldfinch;Aves;Passeriformes
4572;15869;Spinus magellanicus;Hooded Siskin;Aves;Passeriformes
4573;15870;Spinus notatus;Black-headed Siskin;Aves;Passeriformes
4574;15872;Spinus psaltria;Lesser Goldfinch;Aves;Passeriformes
4575;15875;Spinus thibetanus;Tibetan Serin;Aves;Passeriformes
4576;15876;Spinus tristis;American Goldfinch;Aves;Passeriformes
4577;15880;Spiza americana;Dickcissel;Aves;Passeriformes
4578;15882;Spizaetus melanoleucus;Black-and-white Hawk-Eagle;Aves;Accipitriformes
4579;15883;Spizaetus ornatus;Ornate Hawk-Eagle;Aves;Accipitriformes
4580;15884;Spizaetus tyrannus;Black Hawk-Eagle;Aves;Accipitriformes
4581;15885;Spizella atrogularis;Black-chinned Sparrow;Aves;Passeriformes
4582;15886;Spizella breweri;Brewer's Sparrow;Aves;Passeriformes
4583;15887;Spizella pallida;Clay-colored Sparrow;Aves;Passeriformes
4584;15888;Spizella passerina;Chipping Sparrow;Aves;Passeriformes
4585;15889;Spizella pusilla;Field Sparrow;Aves;Passeriformes
4586;15891;Spizelloides arborea;American Tree Sparrow;Aves;Passeriformes
4587;15892;Spiziapteryx circumcincta;Spot-winged Falconet;Aves;Falconiformes
4588;15893;Spizixos canifrons;Crested Finchbill;Aves;Passeriformes
4589;15894;Spizixos semitorques;Collared Finchbill;Aves;Passeriformes
4590;15895;Spizocorys conirostris;Pink-billed Lark;Aves;Passeriformes
4591;15899;Spizocorys starki;Stark's Lark;Aves;Passeriformes
4592;15900;Spodiopsar cineraceus;White-cheeked Starling;Aves;Passeriformes
4593;15901;Spodiopsar sericeus;Red-billed Starling;Aves;Passeriformes
4594;15906;Sporophila americana;Wing-barred Seedeater;Aves;Passeriformes
4595;15908;Sporophila angolensis;Chestnut-bellied Seed Finch;Aves;Passeriformes
4596;15912;Sporophila bouvreuil;Copper Seedeater;Aves;Passeriformes
4597;15914;Sporophila caerulescens;Double-collared Seedeater;Aves;Passeriformes
4598;15915;Sporophila castaneiventris;Chestnut-bellied Seedeater;Aves;Passeriformes
4599;15916;Sporophila cinnamomea;Chestnut Seedeater;Aves;Passeriformes
4600;15917;Sporophila collaris;Rusty-collared Seedeater;Aves;Passeriformes
4601;15918;Sporophila corvina;Variable Seedeater;Aves;Passeriformes
4602;15920;Sporophila iberaensis;Ibera Seedeater;Aves;Passeriformes
4603;15925;Sporophila funerea;Thick-billed Seed Finch;Aves;Passeriformes
4604;15926;Sporophila hypochroma;Rufous-rumped Seedeater;Aves;Passeriformes
4605;15927;Sporophila hypoxantha;Tawny-bellied Seedeater;Aves;Passeriformes
4606;15928;Sporophila intermedia;Grey Seedeater;Aves;Passeriformes
4607;15929;Sporophila leucoptera;White-bellied Seedeater;Aves;Passeriformes
4608;15930;Sporophila lineola;Lined Seedeater;Aves;Passeriformes
4609;15934;Sporophila minuta;Ruddy-breasted Seedeater;Aves;Passeriformes
4610;15935;Sporophila morelleti;Morelet's Seedeater;Aves;Passeriformes
4611;15936;Sporophila nigricollis;Yellow-bellied Seedeater;Aves;Passeriformes
4612;15939;Sporophila palustris;Marsh Seedeater;Aves;Passeriformes
4613;15941;Sporophila pileata;Pearly-bellied Seedeater;Aves;Passeriformes
4614;15942;Sporophila plumbea;Plumbeous Seedeater;Aves;Passeriformes
4615;15943;Sporophila ruficollis;Dark-throated Seedeater;Aves;Passeriformes
4616;15947;Sporophila torqueola;Cinnamon-rumped Seedeater;Aves;Passeriformes
4617;15948;Sporopipes frontalis;Speckle-fronted Weaver;Aves;Passeriformes
4618;15949;Sporopipes squamifrons;Scaly-feathered Weaver;Aves;Passeriformes
4619;15955;Stachyris nigriceps;Grey-throated Babbler;Aves;Passeriformes
4620;15964;Stactolaema whytii;Whyte's Barbet;Aves;Piciformes
4621;15967;Stagonopleura guttata;Diamond Firetail;Aves;Passeriformes
4622;15971;Staphida torqueola;Indochinese Yuhina;Aves;Passeriformes
4623;15974;Stauroderus scalaris;Stauroderus scalaris;Insecta;Orthoptera
4624;15980;Stelgidillas gracilirostris;Slender-billed Greenbul;Aves;Passeriformes
4625;15981;Stelgidopteryx ruficollis;Southern Rough-winged Swallow;Aves;Passeriformes
4626;15982;Stelgidopteryx serripennis;Northern Rough-winged Swallow;Aves;Passeriformes
4627;15985;Stenella coeruleoalba;striped dolphin;Mammalia;Cetacea
4628;15986;Stenella frontalis;Atlantic spotted dolphin;Mammalia;Cetacea
4629;16000;Stenobothrus lineatus;Stenobothrus lineatus;Insecta;Orthoptera
4630;16006;Stenostira scita;Fairy Flycatcher;Aves;Passeriformes
4631;16009;Stephanoaetus coronatus;Crowned Eagle;Aves;Accipitriformes
